"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 31 20:45:52 GMT 2021","Sat Jul 31 20:46:12 GMT 2021","19929","testproject.pytests","test_cookie","TestCookie","","","test_cookie",""
"passed","Sat Jul 31 20:46:34 GMT 2021","Sat Jul 31 20:46:44 GMT 2021","9945","testproject.pytests","test_login_validators","","","","test_login_validator1",""
"passed","Sat Jul 31 20:47:59 GMT 2021","Sat Jul 31 20:48:12 GMT 2021","12946","testproject.pytests","test_registration_pom","","","","test_reg_validators2",""
"passed","Sat Jul 31 20:47:43 GMT 2021","Sat Jul 31 20:47:59 GMT 2021","16761","testproject.pytests","test_registration_pom","","","","test_reg_validators1",""
"passed","Sat Jul 31 20:45:20 GMT 2021","Sat Jul 31 20:45:50 GMT 2021","30557","testproject.pytests","test_blog_post","","","","test_mod_and_del_blog",""
"passed","Sat Jul 31 20:46:44 GMT 2021","Sat Jul 31 20:46:55 GMT 2021","11674","testproject.pytests","test_login_validators","","","","test_login_validator2",""
"passed","Sat Jul 31 20:48:12 GMT 2021","Sat Jul 31 20:48:41 GMT 2021","28161","testproject.pytests","test_registration_pom","","","","test_reg_validators3",""
"passed","Sat Jul 31 20:46:12 GMT 2021","Sat Jul 31 20:46:34 GMT 2021","21676","testproject.pytests","test_login","","","","test_successful_login",""
"passed","Sat Jul 31 20:45:08 GMT 2021","Sat Jul 31 20:45:20 GMT 2021","12322","testproject.pytests","test_blog_post","","","","test_new_blog",""
"passed","Sat Jul 31 20:46:55 GMT 2021","Sat Jul 31 20:47:18 GMT 2021","22428","testproject.pytests","test_login_validators","","","","test_login_validator3",""
"passed","Sat Jul 31 20:44:40 GMT 2021","Sat Jul 31 20:44:46 GMT 2021","6033","testproject.pytests","homepage_test","","","","test_homepage_without_login",""
"passed","Sat Jul 31 20:44:46 GMT 2021","Sat Jul 31 20:45:08 GMT 2021","21244","testproject.pytests","logout_test","","","","test_logout",""
"passed","Sat Jul 31 20:47:18 GMT 2021","Sat Jul 31 20:47:43 GMT 2021","24890","testproject.pytests","test_registration_pom","","","","test_registration",""
